地區別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市選區,縣市選區_人口數,縣市選區_選舉人數,縣市選區_候選人數_計,縣市選區_候選人數_男,縣市選區_候選人數_女,縣市選區_當選人數_計,縣市選區_當選人數_男,縣市選區_當選人數_女,縣市選區_投票數合計,縣市選區_有效票數,縣市選區_無效票數,縣市選區_選舉人數對人口數,縣市選區_投票數對選舉人數,縣市選區_當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮大遼里,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮忠孝里,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮和平里,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮前峰里,4,3,3,--,75%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮劉厝里,1,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮協和里,4,3,3,--,75%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮後協里,5,2,2,--,40%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮信義里,7,6,6,--,85.71%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮仁愛里,1,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮復興里,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮潭底里,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮三和里,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮仁壽里,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮四維里,1,1,1,--,100%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮碧紅里,2,1,1,--,50%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮程香里,1,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮竹圍里,2,1,1,--,50%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮臺上里,3,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮灣裡里,1,1,1,--,100%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮白米里,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮石潭里,2,2,2,--,100%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮福興里,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮本洲里,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮嘉興里,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮嘉峰里,1,1,1,--,100%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮華崗里,1,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮大莊里,3,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮協榮里,4,4,4,--,100%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮為隨里,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區岡山鎮,55,33,33,--,60%,高雄縣第九選區岡山鎮壽峰里,4,3,3,--,75%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區橋頭鄉,12,7,7,--,58.33%,高雄縣第九選區橋頭鄉橋頭村,1,1,1,--,100%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區橋頭鄉,12,7,7,--,58.33%,高雄縣第九選區橋頭鄉橋南村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區橋頭鄉,12,7,7,--,58.33%,高雄縣第九選區橋頭鄉興糖村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區橋頭鄉,12,7,7,--,58.33%,高雄縣第九選區橋頭鄉仕隆村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區橋頭鄉,12,7,7,--,58.33%,高雄縣第九選區橋頭鄉仕豐村,1,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區橋頭鄉,12,7,7,--,58.33%,高雄縣第九選區橋頭鄉芋寮村,1,1,1,--,100%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區橋頭鄉,12,7,7,--,58.33%,高雄縣第九選區橋頭鄉東林村,1,1,1,--,100%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區橋頭鄉,12,7,7,--,58.33%,高雄縣第九選區橋頭鄉西林村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區橋頭鄉,12,7,7,--,58.33%,高雄縣第九選區橋頭鄉白樹村,4,1,1,--,25%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區橋頭鄉,12,7,7,--,58.33%,高雄縣第九選區橋頭鄉筆秀村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區橋頭鄉,12,7,7,--,58.33%,高雄縣第九選區橋頭鄉新莊村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區橋頭鄉,12,7,7,--,58.33%,高雄縣第九選區橋頭鄉甲北村,2,1,1,--,50%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區橋頭鄉,12,7,7,--,58.33%,高雄縣第九選區橋頭鄉甲南村,1,1,1,--,100%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區橋頭鄉,12,7,7,--,58.33%,高雄縣第九選區橋頭鄉頂鹽村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區橋頭鄉,12,7,7,--,58.33%,高雄縣第九選區橋頭鄉中崎村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區橋頭鄉,12,7,7,--,58.33%,高雄縣第九選區橋頭鄉仕和村,1,1,1,--,100%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區橋頭鄉,12,7,7,--,58.33%,高雄縣第九選區橋頭鄉德松村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區燕巢鄉,5,4,4,--,80%,高雄縣第九選區燕巢鄉尖山村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區燕巢鄉,5,4,4,--,80%,高雄縣第九選區燕巢鄉瓊林村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區燕巢鄉,5,4,4,--,80%,高雄縣第九選區燕巢鄉安招村,1,1,1,--,100%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區燕巢鄉,5,4,4,--,80%,高雄縣第九選區燕巢鄉角宿村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區燕巢鄉,5,4,4,--,80%,高雄縣第九選區燕巢鄉鳳雄村,2,1,1,--,50%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區燕巢鄉,5,4,4,--,80%,高雄縣第九選區燕巢鄉金山村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區燕巢鄉,5,4,4,--,80%,高雄縣第九選區燕巢鄉東燕村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區燕巢鄉,5,4,4,--,80%,高雄縣第九選區燕巢鄉南燕村,1,1,1,--,100%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區燕巢鄉,5,4,4,--,80%,高雄縣第九選區燕巢鄉西燕村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區燕巢鄉,5,4,4,--,80%,高雄縣第九選區燕巢鄉橫山村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區燕巢鄉,5,4,4,--,80%,高雄縣第九選區燕巢鄉深水村,1,1,1,--,100%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區田寮鄉,3,1,1,--,33.33%,高雄縣第九選區田寮鄉鹿埔村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區田寮鄉,3,1,1,--,33.33%,高雄縣第九選區田寮鄉南安村,2,1,1,--,50%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區田寮鄉,3,1,1,--,33.33%,高雄縣第九選區田寮鄉大同村,1,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區田寮鄉,3,1,1,--,33.33%,高雄縣第九選區田寮鄉田寮村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區田寮鄉,3,1,1,--,33.33%,高雄縣第九選區田寮鄉七星村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區田寮鄉,3,1,1,--,33.33%,高雄縣第九選區田寮鄉崇德村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區田寮鄉,3,1,1,--,33.33%,高雄縣第九選區田寮鄉西德村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區田寮鄉,3,1,1,--,33.33%,高雄縣第九選區田寮鄉三和村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區田寮鄉,3,1,1,--,33.33%,高雄縣第九選區田寮鄉古亭村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區田寮鄉,3,1,1,--,33.33%,高雄縣第九選區田寮鄉新興村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區阿蓮鄉,5,2,2,--,40%,高雄縣第九選區阿蓮鄉石安村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區阿蓮鄉,5,2,2,--,40%,高雄縣第九選區阿蓮鄉中路村,1,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區阿蓮鄉,5,2,2,--,40%,高雄縣第九選區阿蓮鄉峰山村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區阿蓮鄉,5,2,2,--,40%,高雄縣第九選區阿蓮鄉港後村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區阿蓮鄉,5,2,2,--,40%,高雄縣第九選區阿蓮鄉崗山村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區阿蓮鄉,5,2,2,--,40%,高雄縣第九選區阿蓮鄉阿蓮村,1,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區阿蓮鄉,5,2,2,--,40%,高雄縣第九選區阿蓮鄉清蓮村,1,1,1,--,100%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區阿蓮鄉,5,2,2,--,40%,高雄縣第九選區阿蓮鄉和蓮村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區阿蓮鄉,5,2,2,--,40%,高雄縣第九選區阿蓮鄉青旗村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區阿蓮鄉,5,2,2,--,40%,高雄縣第九選區阿蓮鄉復安村,1,1,1,--,100%
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區阿蓮鄉,5,2,2,--,40%,高雄縣第九選區阿蓮鄉玉庫村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區阿蓮鄉,5,2,2,--,40%,高雄縣第九選區阿蓮鄉南蓮村,1,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區路竹鄉,9,6,4,2,66.67%,高雄縣第九選區路竹鄉竹滬村,2,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區路竹鄉,9,6,4,2,66.67%,高雄縣第九選區路竹鄉頂寮村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區路竹鄉,9,6,4,2,66.67%,高雄縣第九選區路竹鄉新達村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區路竹鄉,9,6,4,2,66.67%,高雄縣第九選區路竹鄉後鄉村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區路竹鄉,9,6,4,2,66.67%,高雄縣第九選區路竹鄉北嶺村,--,--,--,--,--
高雄縣,1217661,837491,124,104,20,54,49,5,607627,597430,10197,68.78%,72.55%,43.55%,高雄縣第九選區,1834,1121,7,5,2,1,1,--,742,722,20,61.12%,66.19%,14.29%,高雄縣第九選區路竹鄉,9,6,4,2,66.67%,高雄縣第九選區路竹鄉社西村,1,1,1,--,100%
