地區,姓名,號次,性別,出生年次,推薦政黨,地區_得票數,地區_得票率,當選否,是否現任,縣市,縣市_得票數,縣市_得票率,鄉鎮區,鄉鎮區_得票數,鄉鎮區_得票率,里,里_得票數,里_得票率
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區王田里,48,2.73%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區東川里,36,2.74%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區太平里,78,2.7%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區盧厝里,33,2.95%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區鹿寮里,29,4.22%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區長竹里,49,2.54%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區短竹里,34,2.23%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區新開里,35,2.43%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區宣信里,25,2.49%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區興南里,27,2.35%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區豐年里,22,2.3%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區芳草里,60,2.77%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區芳安里,43,2.83%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區頂寮里,42,2.46%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區安寮里,49,2.6%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區興安里,44,2.63%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區興村里,78,3.13%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區興仁里,76,3.03%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區過溝里,43,2.56%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區民族里,53,3.76%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區朝陽里,41,2.8%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區華南里,34,2.26%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區東興里,31,2.18%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區中山里,36,2.67%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區中央里,49,2.86%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區林森里,41,2.32%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區北門里,35,1.91%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區蘭潭里,36,2.58%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區文雅里,56,2.41%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區安業里,41,3.06%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市東區,1882,2.7%,嘉義市東區義教里,45,2.31%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區香湖里,19,2.41%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區湖邊里,42,2.76%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區北榮里,42,2.64%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區重興里,38,2.7%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區竹圍里,82,3.07%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區新厝里,82,3.05%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區保安里,61,3.1%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區北湖里,50,2.88%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區下埤里,24,2.38%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區竹村里,24,3.17%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區大溪里,24,1.82%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區福全里,89,3.59%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區西平里,46,2.41%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區磚窯里,62,2.95%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區港坪里,54,2.76%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區頭港里,17,1.62%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區劉厝里,115,2.94%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區新西里,26,1.82%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區書院里,43,2.91%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區培元里,31,2.5%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區垂楊里,25,1.86%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區車店里,95,2.55%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區福民里,80,2.27%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區湖內里,66,2.22%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區美源里,78,3%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區育英里,39,2.79%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區致遠里,56,4.61%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區光路里,77,2.27%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區翠岱里,29,2.81%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區自強里,29,2.73%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區永和里,37,2.67%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區新富里,29,2.35%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區文化里,50,2.91%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區西榮里,34,2.06%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區國華里,34,3.31%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區番社里,31,2.61%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區導明里,35,2.91%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區慶安里,32,2.63%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區後驛里,41,2.6%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區福安里,66,2.57%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區獅子里,58,3.09%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區紅瓦里,33,3.04%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區保福里,35,1.67%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區保生里,81,2.8%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,嘉義市,4042,2.69%,嘉義市西區,2160,2.68%,嘉義市西區北新里,19,2.93%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金城鎮,335,2.56%,金門縣金城鎮東門里,39,2.1%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金城鎮,335,2.56%,金門縣金城鎮西門里,82,2.27%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金城鎮,335,2.56%,金門縣金城鎮南門里,71,3.52%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金城鎮,335,2.56%,金門縣金城鎮北門里,45,2.8%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金城鎮,335,2.56%,金門縣金城鎮古城里,24,2.05%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金城鎮,335,2.56%,金門縣金城鎮金水里,17,2.67%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金城鎮,335,2.56%,金門縣金城鎮珠沙里,23,2.91%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金城鎮,335,2.56%,金門縣金城鎮賢庵里,34,2.47%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金沙鎮,148,2.42%,金門縣金沙鎮汶沙里,54,3.03%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金沙鎮,148,2.42%,金門縣金沙鎮三山里,17,2.87%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金沙鎮,148,2.42%,金門縣金沙鎮大洋里,9,2.28%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金沙鎮,148,2.42%,金門縣金沙鎮光前里,10,1.33%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金沙鎮,148,2.42%,金門縣金沙鎮何斗里,14,2.15%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金沙鎮,148,2.42%,金門縣金沙鎮西園里,12,2.51%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金沙鎮,148,2.42%,金門縣金沙鎮官嶼里,13,1.92%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金沙鎮,148,2.42%,金門縣金沙鎮浦山里,19,2.41%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金湖鎮,268,3.04%,金門縣金湖鎮新市里,52,2.88%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金湖鎮,268,3.04%,金門縣金湖鎮山外里,31,2.64%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金湖鎮,268,3.04%,金門縣金湖鎮正義里,25,2.92%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金湖鎮,268,3.04%,金門縣金湖鎮料羅里,25,4.25%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金湖鎮,268,3.04%,金門縣金湖鎮瓊林里,24,2.22%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金湖鎮,268,3.04%,金門縣金湖鎮新湖里,81,3.52%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金湖鎮,268,3.04%,金門縣金湖鎮溪湖里,18,3.77%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金湖鎮,268,3.04%,金門縣金湖鎮蓮庵里,12,2.25%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金寧鄉,170,2.27%,金門縣金寧鄉古寧村,13,1.33%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金寧鄉,170,2.27%,金門縣金寧鄉安美村,36,2.81%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金寧鄉,170,2.27%,金門縣金寧鄉后盤村,9,2%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金寧鄉,170,2.27%,金門縣金寧鄉湖埔村,35,2.14%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金寧鄉,170,2.27%,金門縣金寧鄉榜林村,30,2.2%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣金寧鄉,170,2.27%,金門縣金寧鄉盤山村,47,2.64%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣烈嶼鄉,69,2.11%,金門縣烈嶼鄉上岐村,21,2.64%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣烈嶼鄉,69,2.11%,金門縣烈嶼鄉上林村,11,2.61%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣烈嶼鄉,69,2.11%,金門縣烈嶼鄉西口村,8,1.38%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣烈嶼鄉,69,2.11%,金門縣烈嶼鄉林湖村,27,2.53%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣烈嶼鄉,69,2.11%,金門縣烈嶼鄉黃埔村,2,0.49%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣烏坵鄉,0,0%,金門縣烏坵鄉大坵村,0,0%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,金門縣,990,2.55%,金門縣烏坵鄉,0,0%,金門縣烏坵鄉小坵村,0,0%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,連江縣,279,5.36%,連江縣南竿鄉,144,4.63%,連江縣南竿鄉介壽村,55,5.25%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,連江縣,279,5.36%,連江縣南竿鄉,144,4.63%,連江縣南竿鄉復興村,38,4.07%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,連江縣,279,5.36%,連江縣南竿鄉,144,4.63%,連江縣南竿鄉清水村,51,4.52%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,連江縣,279,5.36%,連江縣北竿鄉,42,4.48%,連江縣北竿鄉塘岐村,35,5.46%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,連江縣,279,5.36%,連江縣北竿鄉,42,4.48%,連江縣北竿鄉芹壁村,7,2.36%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,連江縣,279,5.36%,連江縣莒光鄉,48,8.94%,連江縣莒光鄉青帆村,23,7.69%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,連江縣,279,5.36%,連江縣莒光鄉,48,8.94%,連江縣莒光鄉福正村,25,10.5%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,連江縣,279,5.36%,連江縣東引鄉,45,7.25%,連江縣東引鄉中柳村,45,7.25%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區莊敬里,90,2.54%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區東榮里,105,2.04%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區三民里,116,2.67%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區新益里,70,2.21%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區富錦里,83,2.48%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區新東里,69,2.14%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區富泰里,82,2.75%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區介壽里,58,2.01%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區精忠里,83,2.97%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區東光里,124,2.65%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區龍田里,182,2.82%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區東昌里,42,2.45%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區東勢里,62,2.2%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區中華里,100,2.49%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區民有里,137,2.45%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區民福里,121,2.84%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區慈祐里,127,3.04%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區安平里,138,2.58%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區鵬程里,102,2.75%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區自強里,175,2.79%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區吉祥里,130,2.42%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區新聚里,155,3.06%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區復盛里,126,2.95%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區中正里,132,2.33%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區中崙里,63,2.46%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區美仁里,39,1.83%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區吉仁里,51,1.99%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區敦化里,105,2.34%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區復源里,52,2.53%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區復建里,67,2.45%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區復勢里,97,2.44%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區福成里,47,2.75%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市松山區,3191,2.54%,臺北市松山區松基里,61,2.51%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市信義區,3679,2.63%,臺北市信義區西村里,99,3.14%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市信義區,3679,2.63%,臺北市信義區正和里,78,2.62%
台澎金馬,宋楚瑜,03,M,1942,親民黨,369588,2.77%,N,N,臺北市,41448,2.58%,臺北市信義區,3679,2.63%,臺北市信義區興隆里,45,2.5%
